VentaID,FechaVenta,DepartamentoVenta,ProvinciaVenta,DistritoVenta,EquipoVenta
186770,2018-09-01,la libertad,trujillo,trujillo,PANDERO MAXIMO
186821,2018-09-02,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
186825,2018-09-03,huanuco,huanuco,huanuco,PANDERO MAXIMO
186845,2018-09-03,arequipa,arequipa,paucarpata,PANDERO MAXIMO
186881,2018-09-03,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
186903,2018-09-04,cuzco,cusco,cuzco,PANDERO MAXIMO
186906,2018-09-04,cajamarca,jaen,jaen,PANDERO MAXIMO
186930,2018-09-04,arequipa,arequipa,paucarpata,PANDERO MAXIMO
186948,2018-09-05,arequipa,arequipa,cayma,PANDERO MAXIMO
186969,2018-09-05,piura,piura,piura,PANDERO MAXIMO
186982,2018-09-05,arequipa,arequipa,paucarpata,PANDERO MAXIMO
186983,2018-09-06,ayacucho,huamanga,ayacucho,PANDERO MAXIMO
186995,2018-09-05,puno,san roman,juliaca,PANDERO MAXIMO
186999,2018-09-05,cuzco,cusco,cuzco,PANDERO MAXIMO
187000,2018-09-05,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
187033,2018-09-06,moquegua,general sanchez cerro,la capilla,PANDERO MAXIMO
187089,2018-09-07,piura,piura,piura,PANDERO MAXIMO
187108,2018-09-07,arequipa,arequipa,paucarpata,PANDERO MAXIMO
187175,2018-09-08,junin,huancayo,huancayo,PANDERO MAXIMO
187227,2018-09-09,tacna,tacna,tacna,PANDERO MAXIMO
187327,2018-09-10,la libertad,trujillo,trujillo,PANDERO MAXIMO
187336,2018-09-10,arequipa,arequipa,cayma,PANDERO MAXIMO
187367,2018-09-11,cuzco,cusco,cuzco,PANDERO MAXIMO
187400,2018-09-11,arequipa,arequipa,paucarpata,PANDERO MAXIMO
187405,2018-09-12,arequipa,arequipa,paucarpata,PANDERO MAXIMO
187464,2018-09-12,cuzco,cusco,cuzco,PANDERO MAXIMO
187484,2018-09-12,junin,huancayo,huancayo,PANDERO MAXIMO
187511,2018-09-12,junin,huancayo,huancayo,PANDERO MAXIMO
187575,2018-09-13,la libertad,trujillo,trujillo,PANDERO MAXIMO
187603,2018-09-13,piura,piura,piura,PANDERO MAXIMO
187634,2018-09-14,cuzco,cusco,cuzco,PANDERO MAXIMO
187641,2018-09-14,la libertad,trujillo,trujillo,PANDERO MAXIMO
187660,2018-09-14,cuzco,cusco,cuzco,PANDERO MAXIMO
187666,2018-09-14,arequipa,arequipa,paucarpata,PANDERO MAXIMO
187675,2018-09-14,junin,huancayo,huancayo,PANDERO MAXIMO
187711,2018-09-15,huanuco,huanuco,huanuco,PANDERO MAXIMO
187745,2018-09-15,arequipa,arequipa,cayma,PANDERO MAXIMO
187747,2018-09-15,la libertad,trujillo,trujillo,PANDERO MAXIMO
187748,2018-09-16,huanuco,huanuco,huanuco,PANDERO MAXIMO
187798,2018-09-17,huanuco,huanuco,huanuco,PANDERO MAXIMO
187829,2018-09-17,arequipa,arequipa,cayma,PANDERO MAXIMO
187830,2018-09-17,arequipa,arequipa,cayma,PANDERO MAXIMO
187889,2018-09-18,junin,huancayo,huancayo,PANDERO MAXIMO
187903,2018-09-18,junin,huancayo,huancayo,PANDERO MAXIMO
187925,2018-09-18,cuzco,cusco,cuzco,PANDERO MAXIMO
187935,2018-09-19,tacna,tacna,tacna,PANDERO MAXIMO
187956,2018-09-19,la libertad,trujillo,trujillo,PANDERO MAXIMO
187997,2018-09-19,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
188034,2018-09-20,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
188042,2018-09-20,arequipa,arequipa,paucarpata,PANDERO MAXIMO
188043,2018-09-20,arequipa,arequipa,paucarpata,PANDERO MAXIMO
188049,2018-09-21,la libertad,trujillo,trujillo,PANDERO MAXIMO
188080,2018-09-20,arequipa,arequipa,paucarpata,PANDERO MAXIMO
188085,2018-09-21,tacna,tacna,tacna,PANDERO MAXIMO
188097,2018-09-21,cuzco,cusco,cuzco,PANDERO MAXIMO
188127,2018-09-21,arequipa,arequipa,paucarpata,PANDERO MAXIMO
188144,2018-09-21,tacna,tacna,tacna,PANDERO MAXIMO
188147,2018-09-21,cuzco,cusco,cuzco,PANDERO MAXIMO
188155,2018-09-21,junin,huancayo,huancayo,PANDERO MAXIMO
188196,2018-09-22,junin,huancayo,huancayo,PANDERO MAXIMO
188198,2018-09-22,huanuco,huanuco,huanuco,PANDERO MAXIMO
188214,2018-09-22,arequipa,arequipa,cayma,PANDERO MAXIMO
188279,2018-09-23,arequipa,arequipa,cayma,PANDERO MAXIMO
188281,2018-09-23,arequipa,arequipa,cayma,PANDERO MAXIMO
188285,2018-09-24,arequipa,arequipa,cayma,PANDERO MAXIMO
188323,2018-09-24,cajamarca,jaen,jaen,PANDERO MAXIMO
188337,2018-09-24,puno,puno,puno,PANDERO MAXIMO
188376,2018-09-24,la libertad,trujillo,trujillo,PANDERO MAXIMO
188377,2018-09-24,junin,huancayo,huancayo,PANDERO MAXIMO
188394,2018-09-25,junin,huancayo,huancayo,PANDERO MAXIMO
188399,2018-09-24,cuzco,cusco,cuzco,PANDERO MAXIMO
188425,2018-09-25,arequipa,arequipa,paucarpata,PANDERO MAXIMO
188438,2018-09-25,tacna,tacna,tacna,PANDERO MAXIMO
188510,2018-09-25,la libertad,trujillo,trujillo,PANDERO MAXIMO
188545,2018-09-26,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
188554,2018-09-26,arequipa,arequipa,cayma,PANDERO MAXIMO
188589,2018-09-27,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
188603,2018-09-26,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
188647,2018-09-27,moquegua,general sanchez cerro,la capilla,PANDERO MAXIMO
188674,2018-09-28,cajamarca,jaen,jaen,PANDERO MAXIMO
188741,2018-09-28,cuzco,cusco,cuzco,PANDERO MAXIMO
188749,2018-09-28,huanuco,huanuco,huanuco,PANDERO MAXIMO
188759,2018-09-28,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
188798,2018-09-28,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
188799,2018-09-29,la libertad,trujillo,trujillo,PANDERO MAXIMO
188829,2018-09-28,piura,piura,piura,PANDERO MAXIMO
188848,2018-09-29,piura,piura,piura,PANDERO MAXIMO
188857,2018-09-29,puno,san roman,juliaca,PANDERO MAXIMO
188935,2018-09-29,tacna,tacna,tacna,PANDERO MAXIMO
188952,2018-10-01,puno,san roman,juliaca,PANDERO MAXIMO
188981,2018-09-30,puno,san roman,juliaca,PANDERO MAXIMO
188983,2018-09-30,puno,san roman,juliaca,PANDERO MAXIMO
189033,2018-09-30,cuzco,cusco,cuzco,PANDERO MAXIMO
189059,2018-09-30,cuzco,cusco,cuzco,PANDERO MAXIMO
189080,2018-09-30,tacna,tacna,tacna,PANDERO MAXIMO
189129,2018-10-01,junin,huancayo,huancayo,PANDERO MAXIMO
189132,2018-10-01,la libertad,trujillo,trujillo,PANDERO MAXIMO
189138,2018-10-01,junin,huancayo,huancayo,PANDERO MAXIMO
189148,2018-10-01,huanuco,huanuco,huanuco,PANDERO MAXIMO
189150,2018-10-01,huanuco,huanuco,huanuco,PANDERO MAXIMO
189188,2018-10-03,puno,san roman,juliaca,PANDERO MAXIMO
189192,2018-10-02,la libertad,trujillo,trujillo,PANDERO MAXIMO
189193,2018-10-02,la libertad,trujillo,trujillo,PANDERO MAXIMO
189242,2018-10-03,la libertad,trujillo,trujillo,PANDERO MAXIMO
189256,2018-10-04,huanuco,huanuco,huanuco,PANDERO MAXIMO
189257,2018-10-04,huanuco,huanuco,huanuco,PANDERO MAXIMO
189285,2018-10-04,arequipa,arequipa,cayma,PANDERO MAXIMO
189295,2018-10-05,la libertad,trujillo,trujillo,PANDERO MAXIMO
189344,2018-10-06,moquegua,general sanchez cerro,la capilla,PANDERO MAXIMO
189347,2018-10-06,moquegua,general sanchez cerro,la capilla,PANDERO MAXIMO
189351,2018-10-05,cuzco,cusco,cuzco,PANDERO MAXIMO
189352,2018-10-06,junin,huancayo,huancayo,PANDERO MAXIMO
189377,2018-10-06,la libertad,trujillo,trujillo,PANDERO MAXIMO
189384,2018-10-06,arequipa,arequipa,cayma,PANDERO MAXIMO
189392,2018-10-06,puno,san roman,juliaca,PANDERO MAXIMO
189399,2018-10-06,arequipa,arequipa,cayma,PANDERO MAXIMO
189404,2018-10-06,cuzco,cusco,cuzco,PANDERO MAXIMO
189405,2018-10-06,arequipa,arequipa,cayma,PANDERO MAXIMO
189443,2018-10-08,arequipa,arequipa,paucarpata,PANDERO MAXIMO
189449,2018-10-08,tacna,tacna,tacna,PANDERO MAXIMO
189538,2018-10-09,arequipa,arequipa,cayma,PANDERO MAXIMO
189542,2018-10-09,arequipa,arequipa,paucarpata,PANDERO MAXIMO
189561,2018-10-10,la libertad,trujillo,trujillo,PANDERO MAXIMO
189601,2018-10-11,tacna,tacna,tacna,PANDERO MAXIMO
189604,2018-10-10,junin,huancayo,huancayo,PANDERO MAXIMO
189622,2018-10-11,lima,lima,san isidro,PANDERO MAXIMO
189639,2018-10-11,junin,huancayo,huancayo,PANDERO MAXIMO
189683,2018-10-11,tacna,tacna,tacna,PANDERO MAXIMO
189718,2018-10-12,la libertad,trujillo,trujillo,PANDERO MAXIMO
189727,2018-10-12,huanuco,huanuco,huanuco,PANDERO MAXIMO
189742,2018-10-12,cajamarca,jaen,jaen,PANDERO MAXIMO
189748,2018-10-12,tacna,tacna,tacna,PANDERO MAXIMO
189781,2018-10-13,la libertad,trujillo,trujillo,PANDERO MAXIMO
189803,2018-10-13,junin,huancayo,huancayo,PANDERO MAXIMO
189832,2018-10-14,tacna,tacna,tacna,PANDERO MAXIMO
189858,2018-10-15,tacna,tacna,tacna,PANDERO MAXIMO
189861,2018-10-15,junin,huancayo,huancayo,PANDERO MAXIMO
189873,2018-10-15,puno,san roman,juliaca,PANDERO MAXIMO
189891,2018-10-15,la libertad,trujillo,trujillo,PANDERO MAXIMO
190000,2018-10-17,junin,huancayo,huancayo,PANDERO MAXIMO
190004,2018-10-17,arequipa,arequipa,paucarpata,PANDERO MAXIMO
190013,2018-10-17,puno,san roman,juliaca,PANDERO MAXIMO
190015,2018-10-17,piura,piura,piura,PANDERO MAXIMO
190027,2018-10-17,la libertad,trujillo,trujillo,PANDERO MAXIMO
190081,2018-10-17,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
190122,2018-10-18,lima,lima,san isidro,PANDERO MAXIMO
190152,2018-10-18,puno,san roman,juliaca,PANDERO MAXIMO
190155,2018-10-18,puno,san roman,juliaca,PANDERO MAXIMO
190157,2018-10-18,piura,piura,piura,PANDERO MAXIMO
190160,2018-10-18,la libertad,trujillo,trujillo,PANDERO MAXIMO
190180,2018-10-19,lima,lima,san isidro,PANDERO MAXIMO
190187,2018-10-19,tacna,tacna,tacna,PANDERO MAXIMO
190200,2018-10-19,arequipa,arequipa,cayma,PANDERO MAXIMO
190223,2018-10-19,arequipa,arequipa,paucarpata,PANDERO MAXIMO
190239,2018-10-19,la libertad,trujillo,trujillo,PANDERO MAXIMO
190248,2018-10-20,junin,huancayo,huancayo,PANDERO MAXIMO
190286,2018-10-20,cuzco,cusco,cuzco,PANDERO MAXIMO
190304,2018-10-20,junin,huancayo,huancayo,PANDERO MAXIMO
190329,2018-10-21,arequipa,arequipa,paucarpata,PANDERO MAXIMO
190337,2018-10-22,la libertad,trujillo,trujillo,PANDERO MAXIMO
190354,2018-10-22,junin,huancayo,huancayo,PANDERO MAXIMO
190367,2018-10-22,huanuco,huanuco,huanuco,PANDERO MAXIMO
190381,2018-10-22,junin,huancayo,huancayo,PANDERO MAXIMO
190417,2018-10-23,apurimac,abancay,abancay,PANDERO MAXIMO
190425,2018-10-23,tacna,tacna,tacna,PANDERO MAXIMO
190430,2018-10-23,cuzco,cusco,cuzco,PANDERO MAXIMO
190449,2018-10-24,junin,huancayo,huancayo,PANDERO MAXIMO
190454,2018-10-23,piura,piura,piura,PANDERO MAXIMO
190455,2018-10-23,piura,piura,piura,PANDERO MAXIMO
190476,2018-10-23,la libertad,trujillo,trujillo,PANDERO MAXIMO
190517,2018-10-24,junin,huancayo,huancayo,PANDERO MAXIMO
190530,2018-10-24,junin,huancayo,huancayo,PANDERO MAXIMO
190538,2018-10-24,cuzco,cusco,cuzco,PANDERO MAXIMO
190568,2018-10-24,la libertad,trujillo,trujillo,PANDERO MAXIMO
190607,2018-10-25,la libertad,trujillo,trujillo,PANDERO MAXIMO
190608,2018-10-25,la libertad,trujillo,trujillo,PANDERO MAXIMO
190610,2018-10-25,la libertad,trujillo,trujillo,PANDERO MAXIMO
190614,2018-10-25,la libertad,trujillo,trujillo,PANDERO MAXIMO
190645,2018-10-25,arequipa,arequipa,paucarpata,PANDERO MAXIMO
190654,2018-10-26,la libertad,trujillo,trujillo,PANDERO MAXIMO
190655,2018-10-26,la libertad,trujillo,trujillo,PANDERO MAXIMO
190656,2018-10-26,la libertad,trujillo,trujillo,PANDERO MAXIMO
190657,2018-10-26,la libertad,trujillo,trujillo,PANDERO MAXIMO
190660,2018-10-25,arequipa,arequipa,paucarpata,PANDERO MAXIMO
190761,2018-10-27,junin,huancayo,huancayo,PANDERO MAXIMO
190794,2018-10-27,arequipa,arequipa,cayma,PANDERO MAXIMO
190799,2018-10-27,puno,puno,puno,PANDERO MAXIMO
190800,2018-10-27,cuzco,cusco,cuzco,PANDERO MAXIMO
190809,2018-10-28,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
190816,2018-10-28,tacna,tacna,tacna,PANDERO MAXIMO
190893,2018-10-29,junin,huancayo,huancayo,PANDERO MAXIMO
190911,2018-10-29,cuzco,cusco,cuzco,PANDERO MAXIMO
190917,2018-10-29,moquegua,general sanchez cerro,la capilla,PANDERO MAXIMO
190938,2018-10-30,la libertad,trujillo,trujillo,PANDERO MAXIMO
190949,2018-10-30,la libertad,trujillo,trujillo,PANDERO MAXIMO
190995,2018-10-30,la libertad,trujillo,trujillo,PANDERO MAXIMO
191002,2018-10-30,puno,puno,puno,PANDERO MAXIMO
191024,2018-10-30,junin,huancayo,huancayo,PANDERO MAXIMO
191032,2018-10-30,cuzco,cusco,cuzco,PANDERO MAXIMO
191070,2018-10-31,cuzco,cusco,cuzco,PANDERO MAXIMO
191111,2018-10-31,arequipa,arequipa,paucarpata,PANDERO MAXIMO
191112,2018-10-31,puno,puno,puno,PANDERO MAXIMO
191157,2018-10-31,cuzco,cusco,cuzco,PANDERO MAXIMO
191245,2018-10-31,ancash,huaraz,huaraz,PANDERO MAXIMO
191284,2018-10-31,cuzco,cusco,cuzco,PANDERO MAXIMO
191291,2018-10-31,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
191319,2018-11-01,arequipa,arequipa,paucarpata,PANDERO MAXIMO
191352,2018-11-02,la libertad,trujillo,trujillo,PANDERO MAXIMO
191362,2018-11-03,arequipa,arequipa,paucarpata,PANDERO MAXIMO
191372,2018-11-03,cuzco,cusco,cuzco,PANDERO MAXIMO
191373,2018-11-03,cuzco,cusco,cuzco,PANDERO MAXIMO
191374,2018-11-03,la libertad,trujillo,trujillo,PANDERO MAXIMO
191448,2018-11-05,junin,huancayo,huancayo,PANDERO MAXIMO
191454,2018-11-05,arequipa,arequipa,paucarpata,PANDERO MAXIMO
191475,2018-11-05,la libertad,trujillo,trujillo,PANDERO MAXIMO
191477,2018-11-05,piura,piura,piura,PANDERO MAXIMO
191492,2018-11-06,huanuco,huanuco,huanuco,PANDERO MAXIMO
191498,2018-11-06,tacna,tacna,tacna,PANDERO MAXIMO
191502,2018-11-06,cajamarca,jaen,jaen,PANDERO MAXIMO
191507,2018-11-06,la libertad,trujillo,trujillo,PANDERO MAXIMO
191509,2018-11-06,la libertad,trujillo,trujillo,PANDERO MAXIMO
191520,2018-11-06,junin,huancayo,huancayo,PANDERO MAXIMO
191521,2018-11-06,huanuco,huanuco,huanuco,PANDERO MAXIMO
191539,2018-11-06,la libertad,trujillo,trujillo,PANDERO MAXIMO
191541,2018-11-06,puno,san roman,juliaca,PANDERO MAXIMO
191586,2018-11-07,la libertad,trujillo,trujillo,PANDERO MAXIMO
191591,2018-11-07,la libertad,trujillo,trujillo,PANDERO MAXIMO
191617,2018-11-07,cuzco,cusco,cuzco,PANDERO MAXIMO
191630,2018-11-07,cuzco,cusco,cuzco,PANDERO MAXIMO
191664,2018-11-08,huanuco,huanuco,huanuco,PANDERO MAXIMO
191680,2018-11-08,tacna,tacna,tacna,PANDERO MAXIMO
191685,2018-11-09,la libertad,trujillo,trujillo,PANDERO MAXIMO
191701,2018-11-08,arequipa,arequipa,paucarpata,PANDERO MAXIMO
191703,2018-11-09,la libertad,trujillo,trujillo,PANDERO MAXIMO
191717,2018-11-08,puno,puno,puno,PANDERO MAXIMO
191754,2018-11-09,arequipa,arequipa,paucarpata,PANDERO MAXIMO
191764,2018-11-09,la libertad,trujillo,trujillo,PANDERO MAXIMO
191833,2018-11-10,la libertad,trujillo,trujillo,PANDERO MAXIMO
191834,2018-11-10,la libertad,trujillo,trujillo,PANDERO MAXIMO
191836,2018-11-12,arequipa,arequipa,paucarpata,PANDERO MAXIMO
191839,2018-11-10,la libertad,trujillo,trujillo,PANDERO MAXIMO
191845,2018-11-11,cuzco,cusco,cuzco,PANDERO MAXIMO
191849,2018-11-11,arequipa,arequipa,paucarpata,PANDERO MAXIMO
191850,2018-11-11,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
191854,2018-11-11,arequipa,arequipa,paucarpata,PANDERO MAXIMO
191855,2018-11-12,la libertad,trujillo,trujillo,PANDERO MAXIMO
191873,2018-11-12,cuzco,cusco,cuzco,PANDERO MAXIMO
191912,2018-11-12,piura,piura,piura,PANDERO MAXIMO
191950,2018-11-13,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
191964,2018-11-13,piura,piura,piura,PANDERO MAXIMO
191968,2018-11-13,huanuco,huanuco,huanuco,PANDERO MAXIMO
191969,2018-11-13,huanuco,huanuco,huanuco,PANDERO MAXIMO
191982,2018-11-14,piura,piura,piura,PANDERO MAXIMO
192013,2018-11-14,arequipa,arequipa,cayma,PANDERO MAXIMO
192017,2018-11-14,junin,huancayo,huancayo,PANDERO MAXIMO
192075,2018-11-14,lima,lima,cercado de lima,PANDERO MAXIMO
192099,2018-11-15,tumbes,tumbes,tumbes,PANDERO MAXIMO
192149,2018-11-15,junin,huancayo,huancayo,PANDERO MAXIMO
192150,2018-11-15,cuzco,cusco,cuzco,PANDERO MAXIMO
192205,2018-11-16,moquegua,general sanchez cerro,la capilla,PANDERO MAXIMO
192221,2018-11-16,tacna,tacna,tacna,PANDERO MAXIMO
192226,2018-11-17,moquegua,general sanchez cerro,la capilla,PANDERO MAXIMO
192228,2018-11-16,tacna,tacna,tacna,PANDERO MAXIMO
192235,2018-11-17,cuzco,cusco,cuzco,PANDERO MAXIMO
192263,2018-11-17,la libertad,trujillo,trujillo,PANDERO MAXIMO
192267,2018-11-17,tacna,tacna,tacna,PANDERO MAXIMO
192292,2018-11-18,cuzco,cusco,cuzco,PANDERO MAXIMO
192298,2018-11-19,huanuco,huanuco,huanuco,PANDERO MAXIMO
192330,2018-11-19,huanuco,huanuco,huanuco,PANDERO MAXIMO
192338,2018-11-19,huanuco,huanuco,huanuco,PANDERO MAXIMO
192367,2018-11-19,arequipa,arequipa,paucarpata,PANDERO MAXIMO
192372,2018-11-21,arequipa,arequipa,cayma,PANDERO MAXIMO
192384,2018-11-20,tacna,tacna,tacna,PANDERO MAXIMO
192388,2018-11-21,tacna,tacna,tacna,PANDERO MAXIMO
192393,2018-11-20,piura,piura,piura,PANDERO MAXIMO
192408,2018-11-20,huanuco,huanuco,huanuco,PANDERO MAXIMO
192418,2018-11-20,tacna,tacna,tacna,PANDERO MAXIMO
192442,2018-11-20,junin,huancayo,huancayo,PANDERO MAXIMO
192447,2018-11-21,cuzco,cusco,cuzco,PANDERO MAXIMO
192456,2018-11-21,la libertad,trujillo,trujillo,PANDERO MAXIMO
192477,2018-11-21,arequipa,arequipa,paucarpata,PANDERO MAXIMO
192507,2018-11-23,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
192518,2018-11-22,huanuco,huanuco,huanuco,PANDERO MAXIMO
192555,2018-11-22,junin,huancayo,huancayo,PANDERO MAXIMO
192559,2018-11-22,junin,huancayo,huancayo,PANDERO MAXIMO
192575,2018-11-22,junin,huancayo,huancayo,PANDERO MAXIMO
192613,2018-11-23,la libertad,trujillo,trujillo,PANDERO MAXIMO
192638,2018-11-23,junin,huancayo,huancayo,PANDERO MAXIMO
192647,2018-11-23,junin,huancayo,huancayo,PANDERO MAXIMO
192662,2018-11-23,tacna,tacna,tacna,PANDERO MAXIMO
192667,2018-11-23,junin,huancayo,huancayo,PANDERO MAXIMO
192701,2018-11-26,arequipa,arequipa,cayma,PANDERO MAXIMO
192706,2018-11-24,huanuco,huanuco,huanuco,PANDERO MAXIMO
192712,2018-11-24,arequipa,arequipa,cayma,PANDERO MAXIMO
192719,2018-11-24,cuzco,cusco,cuzco,PANDERO MAXIMO
192720,2018-11-26,arequipa,arequipa,cayma,PANDERO MAXIMO
192734,2018-11-25,la libertad,trujillo,trujillo,PANDERO MAXIMO
192736,2018-11-26,cuzco,cusco,cuzco,PANDERO MAXIMO
192743,2018-11-25,puno,san roman,juliaca,PANDERO MAXIMO
192759,2018-11-26,piura,piura,piura,PANDERO MAXIMO
192777,2018-11-26,arequipa,arequipa,paucarpata,PANDERO MAXIMO
192786,2018-11-26,huanuco,huanuco,huanuco,PANDERO MAXIMO
192806,2018-11-26,puno,san roman,juliaca,PANDERO MAXIMO
192807,2018-11-26,arequipa,arequipa,paucarpata,PANDERO MAXIMO
192833,2018-11-26,puno,puno,puno,PANDERO MAXIMO
192846,2018-11-26,la libertad,trujillo,trujillo,PANDERO MAXIMO
192852,2018-11-26,cuzco,cusco,cuzco,PANDERO MAXIMO
192853,2018-11-26,cuzco,cusco,cuzco,PANDERO MAXIMO
192882,2018-11-28,piura,piura,piura,PANDERO MAXIMO
192905,2018-11-27,junin,huancayo,huancayo,PANDERO MAXIMO
192908,2018-11-27,la libertad,trujillo,trujillo,PANDERO MAXIMO
192915,2018-11-27,tacna,tacna,tacna,PANDERO MAXIMO
192976,2018-11-27,cajamarca,cajamarca,cajamarca,PANDERO MAXIMO
192989,2018-11-27,san martin,san martin,tarapoto,PANDERO MAXIMO
193004,2018-11-29,cuzco,cusco,cuzco,PANDERO MAXIMO
193005,2018-11-29,cuzco,cusco,cuzco,PANDERO MAXIMO
193008,2018-11-28,puno,san roman,juliaca,PANDERO MAXIMO
193031,2018-11-28,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
193072,2018-11-28,puno,san roman,juliaca,PANDERO MAXIMO
193109,2018-11-29,madre de dios,tambopata,tambopata,PANDERO MAXIMO
193121,2018-11-29,la libertad,trujillo,trujillo,PANDERO MAXIMO
193129,2018-11-30,junin,huancayo,huancayo,PANDERO MAXIMO
193191,2018-11-29,huancavelica,huancavelica,huancavelica,PANDERO MAXIMO
193203,2018-11-29,la libertad,trujillo,trujillo,PANDERO MAXIMO
193204,2018-11-29,la libertad,trujillo,trujillo,PANDERO MAXIMO
193237,2018-11-30,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
193295,2018-11-30,la libertad,trujillo,trujillo,PANDERO MAXIMO
193299,2018-11-30,la libertad,trujillo,trujillo,PANDERO MAXIMO
193303,2018-11-30,la libertad,trujillo,trujillo,PANDERO MAXIMO
193312,2018-11-30,cuzco,cusco,cuzco,PANDERO MAXIMO
193315,2018-11-30,la libertad,trujillo,trujillo,PANDERO MAXIMO
193317,2018-11-30,la libertad,trujillo,trujillo,PANDERO MAXIMO
193344,2018-11-30,puno,puno,puno,PANDERO MAXIMO
193367,2018-11-30,ancash,huaraz,huaraz,PANDERO MAXIMO
193373,2018-11-30,puno,san roman,juliaca,PANDERO MAXIMO
193439,2018-11-30,cuzco,cusco,cuzco,PANDERO MAXIMO
193440,2018-11-30,puno,san roman,juliaca,PANDERO MAXIMO
193489,2018-11-30,san martin,san martin,tarapoto,PANDERO MAXIMO
193514,2018-12-01,junin,huancayo,huancayo,PANDERO MAXIMO
193516,2018-12-01,junin,huancayo,huancayo,PANDERO MAXIMO
193524,2018-12-02,junin,huancayo,huancayo,PANDERO MAXIMO
193526,2018-12-01,tacna,tacna,tacna,PANDERO MAXIMO
193531,2018-12-03,la libertad,trujillo,trujillo,PANDERO MAXIMO
193564,2018-12-03,junin,huancayo,huancayo,PANDERO MAXIMO
193565,2018-12-03,la libertad,trujillo,trujillo,PANDERO MAXIMO
193572,2018-12-03,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
193574,2018-12-03,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
193591,2018-12-03,la libertad,trujillo,trujillo,PANDERO MAXIMO
193592,2018-12-04,la libertad,trujillo,trujillo,PANDERO MAXIMO
193598,2018-12-03,piura,piura,piura,PANDERO MAXIMO
193600,2018-12-03,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
193664,2018-12-04,arequipa,arequipa,paucarpata,PANDERO MAXIMO
193771,2018-12-07,cuzco,cusco,cuzco,PANDERO MAXIMO
193772,2018-12-06,piura,piura,piura,PANDERO MAXIMO
193790,2018-12-06,cuzco,cusco,cuzco,PANDERO MAXIMO
193794,2018-12-06,cuzco,cusco,cuzco,PANDERO MAXIMO
193795,2018-12-06,cuzco,cusco,cuzco,PANDERO MAXIMO
193811,2018-12-06,cuzco,cusco,cuzco,PANDERO MAXIMO
193833,2018-12-07,arequipa,arequipa,paucarpata,PANDERO MAXIMO
193881,2018-12-07,la libertad,trujillo,trujillo,PANDERO MAXIMO
193888,2018-12-07,cuzco,cusco,cuzco,PANDERO MAXIMO
193889,2018-12-07,cuzco,cusco,cuzco,PANDERO MAXIMO
193916,2018-12-08,junin,huancayo,huancayo,PANDERO MAXIMO
193949,2018-12-09,arequipa,arequipa,paucarpata,PANDERO MAXIMO
193953,2018-12-10,la libertad,trujillo,trujillo,PANDERO MAXIMO
193989,2018-12-10,junin,huancayo,huancayo,PANDERO MAXIMO
194000,2018-12-10,cuzco,cusco,cuzco,PANDERO MAXIMO
194029,2018-12-10,lambayeque,chiclayo,chiclayo,PANDERO MAXIMO
194036,2018-12-10,moquegua,general sanchez cerro,la capilla,PANDERO MAXIMO
194052,2018-12-11,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
194087,2018-12-11,junin,huancayo,huancayo,PANDERO MAXIMO
194107,2018-12-11,cuzco,cusco,cuzco,PANDERO MAXIMO
194109,2018-12-11,cuzco,cusco,cuzco,PANDERO MAXIMO
194125,2018-12-11,arequipa,arequipa,paucarpata,PANDERO MAXIMO
194126,2018-12-11,arequipa,arequipa,paucarpata,PANDERO MAXIMO
194140,2018-12-12,arequipa,arequipa,arequipa - cercado,PANDERO MAXIMO
194151,2018-12-12,tacna,tacna,tacna,PANDERO MAXIMO
194156,2018-12-12,cuzco,cusco,cuzco,PANDERO MAXIMO
194157,2018-12-12,piura,piura,piura,PANDERO MAXIMO
194175,2018-12-14,junin,huancayo,huancayo,PANDERO MAXIMO
194192,2018-12-12,huanuco,huanuco,huanuco,PANDERO MAXIMO
194199,2018-12-13,ancash,huaraz,huaraz,PANDERO MAXIMO
194245,2018-12-13,huanuco,huanuco,huanuco,PANDERO MAXIMO
194252,2018-12-14,arequipa,arequipa,paucarpata,PANDERO MAXIMO
194255,2018-12-13,tacna,tacna,tacna,PANDERO MAXIMO
